0	1	0
1	7	1
2	10	2
3	12	3
4	18	4
5	19	5
6	26	6
7	33	7
8	40	8
9	44	9
10	45	10
11	53	11
12	55	12
13	58	13
14	64	14
15	65	15
16	80	16
17	89	17
18	98	18
19	109	19
20	113	20
21	117	21
22	118	22
23	121	23
24	136	24
25	138	25
26	146	26
27	149	27
28	150	28
29	152	29
30	161	30
31	163	31
32	171	32
33	178	33
34	187	34
35	193	35
36	196	36
37	197	37
38	200	38
39	201	39
40	208	40
41	209	41
42	216	42
43	237	43
44	261	44
45	264	45
46	265	46
47	270	47
48	273	48
49	274	49
50	280	50
51	281	51
52	287	52
53	297	53
54	304	54
55	308	55
56	315	56
57	320	57
58	321	58
59	336	59
60	338	60
61	341	61
62	350	62
63	351	63
64	354	64
65	356	65
66	357	66
67	363	67
68	364	68
69	369	69
70	373	70
71	377	71
72	390	72
73	393	73
74	397	74
75	419	75
76	421	76
77	423	77
78	433	78
79	435	79
80	442	80
81	452	81
82	453	82
83	455	83
84	458	84
85	475	85
86	480	86
87	492	87
88	500	88
89	506	89
90	512	90
91	520	91
92	522	92
93	524	93
94	528	94
95	530	95
96	532	96
97	535	97
98	543	98
99	559	99
100	560	100
101	565	101
102	569	102
103	572	103
104	573	104
105	575	105
106	589	106
107	591	107
108	592	108
109	595	109
110	602	110
111	604	111
112	609	112
113	618	113
114	619	114
115	632	115
116	633	116
117	638	117
118	643	118
119	660	119
120	666	120
121	667	121
122	668	122
123	672	123
124	684	124
125	694	125
126	700	126
127	709	127
128	710	128
129	726	129
130	729	130
131	731	131
132	733	132
133	734	133
134	737	134
135	738	135
136	767	136
137	776	137
138	785	138
139	793	139
140	800	140
141	801	141
142	804	142
143	812	143
144	819	144
145	821	145
146	823	146
147	826	147
148	830	148
149	835	149
150	842	150
151	845	151
152	866	152
153	874	153
154	876	154
155	877	155
156	878	156
157	882	157
158	885	158
159	887	159
160	892	160
161	896	161
162	904	162
163	906	163
164	916	164
165	917	165
166	918	166
167	928	167
168	933	168
169	938	169
170	940	170
171	944	171
172	951	172
173	952	173
174	960	174
175	961	175
176	962	176
177	966	177
178	968	178
179	969	179
180	977	180
181	982	181
182	984	182
183	997	183
184	1015	184
185	1018	185
186	1027	186
187	1030	187
188	1043	188
189	1046	189
190	1049	190
191	1068	191
192	1074	192
193	1078	193
194	1080	194
195	1081	195
196	1093	196
197	1094	197
198	1106	198
199	1114	199
200	1115	200
201	1118	201
202	1121	202
203	1123	203
204	1128	204
205	1151	205
206	1154	206
207	1161	207
208	1174	208
209	1185	209
210	1192	210
