0	1	0.01728437	0.00493263	0.00619050	0.07267997	0.03566448	0.06451790	0.00569191	0.00745933	0.01075893	0.01792041	0.00255290	0.01003747	0.02322110	0.01770806	0.03247373	0.00922419	0.00689877	0.00821227	0.01607417	0.03491407	0.03528785	0.03484995	0.00975747	0.00857726	0.00449917	0.04615292	0.00745114	0.01324192	0.02458116	0.00427148	0.03165481	84.93183389	0.04192490	0.00790071	0.04845486	0.04699159	0.01336764	0.00500053	0.03245777	0.00161756	0.00910675	0.01888563	0.00870707	0.01491092	0.00449527	0.05478980	0.01357165	0.00958809	0.02926270	0.01275074	0.01395099	0.00839026	0.13958399	0.06702941	0.02127062	0.02988825	0.01737386	0.06538252	0.02669350	0.01056815	0.00773392	0.01164170	0.05370973	0.00422020	0.00890802	0.04733683	0.08354753	0.04030053	0.04886649	0.02603318	0.01665105	0.00910141	0.00494158	0.02836865	0.01749587	0.01314800	0.00739791	0.00900087	0.02777848	0.02091000	0.03466419	0.01378585	0.02638623	0.00769376	0.02206910	0.02052195	0.00780076	0.04470485	0.01685387	0.05552902	0.03631584	0.02974654	0.00591942	0.02189215	0.01730455	0.00788412	0.02068667	0.00398311	0.04277971	0.03398347
1	2	0.01893723	0.00510115	0.00681529	0.07914233	0.04016586	0.06964811	0.00618257	0.00814131	0.01181387	0.01924426	3.41849676	0.01098358	0.02509368	0.01933975	0.03428215	4.44930124	0.00719252	3.21724189	0.01723288	0.03820063	0.03824497	0.03726650	0.01051642	0.00917757	0.00503504	0.04984516	0.00819557	0.01487703	0.02648461	0.00473647	0.03368987	0.04727654	0.04519371	0.00858277	0.05327890	0.05079241	0.01418882	0.00506262	0.03555947	0.00178748	0.00981276	0.02053057	0.00940382	0.01608140	0.00489428	0.05817616	0.01462097	0.01064727	0.03178470	0.01373839	0.01542406	0.00936334	0.14961399	0.07230354	0.02187793	0.03186349	0.01903275	0.07146688	0.02885497	0.01180033	0.00855341	0.01274744	0.05899242	0.00462667	0.00949522	0.05140478	0.09238020	0.04373151	0.05261556	0.02821305	0.01767011	0.01014384	0.00544628	0.03198174	0.01916202	0.01416865	0.00820898	0.00964575	0.03097285	0.02244427	0.03729959	0.01510297	0.02849004	0.00813075	0.02371597	0.02246363	0.00838614	0.04806822	7.60471697	0.05782827	0.03842498	14.73852979	0.00622941	0.02392514	0.01872155	0.00837475	0.02235866	0.00436686	22.73388460	0.03628472
2	3	0.01740383	0.00497055	0.00626103	0.07294064	0.03626586	0.06593942	0.00567604	0.00754588	0.01099007	0.01802658	0.00259983	0.01019246	0.02347589	0.01798863	0.03269356	0.00920478	0.00697700	0.00834588	0.01601911	0.03525057	0.03551233	0.03540008	0.00981655	0.00874410	0.00455816	0.04708289	0.00754166	0.01334587	0.02463758	0.00434104	0.03239391	0.04425271	0.04287765	0.00801154	0.04981714	0.04768081	0.01340966	0.00489717	0.03290229	0.00164048	0.00923908	0.01902305	0.00882898	0.01508985	0.00457031	0.05498557	0.01358800	0.00972038	0.02958689	0.01290578	0.01416402	0.00853760	0.13928890	0.06739401	0.02107864	0.02988699	0.01769814	0.06645581	0.02705055	0.01081048	0.00784127	0.01179996	0.05501404	0.00422229	0.00901843	0.04775282	0.08500636	0.04028167	0.04922477	0.02688746	0.01669854	0.00921822	0.00504486	0.02860960	0.01773109	0.01320586	0.00754385	0.00913091	0.02798081	0.02117186	0.03475524	0.01396413	0.02696911	0.00773716	0.02252925	0.02072623	0.00781194	0.04547696	0.01689801	0.05588526	0.03628362	0.02994059	0.00596785	0.02244820	0.01735994	0.00783847	35.45106625	0.00403851	0.04349205	0.03413192
3	4	0.01790383	0.00506996	0.00649633	0.07417177	0.03778462	0.06747411	0.00580746	0.00775381	0.01117875	0.01880902	0.00264879	0.01041399	0.02448164	0.01856592	0.03427765	0.00940638	0.00731753	0.00873416	0.01663903	47.94524226	0.03741543	0.03605149	0.01021023	0.00895511	0.00468904	0.04785409	0.00779084	0.01380470	0.02533686	0.00447105	0.03378054	0.04543227	0.04333086	0.00823384	0.05031347	0.04891399	0.01405055	3.67343766	0.03421545	0.00166923	0.00952659	0.01972985	0.00904065	0.01548677	0.00472313	0.05702123	0.01407603	0.00998758	0.03048525	0.01312197	0.01454236	0.00886082	0.14273998	0.07037027	0.02162873	0.03080569	0.01805988	0.06969629	0.02807176	0.01089961	0.00809622	0.01223909	0.05615853	0.00439487	0.00913216	0.04945486	0.08547800	0.04118023	0.05116460	0.02723761	0.01737885	0.00935697	0.00524368	0.02963451	0.01828493	0.01361493	0.00775036	0.00946752	0.02937622	0.02163142	0.03639699	0.01428852	0.02799566	0.00796689	0.02327703	0.02151269	3.54453030	0.04700860	0.01747687	0.05788143	0.03758923	0.03136371	0.00620698	0.02258949	0.01779166	0.00810704	0.02166884	0.00420604	0.04436957	0.03523237
4	5	0.01871323	0.00523687	0.00686145	0.07821466	0.03951079	0.07022017	15.41440961	0.00819855	0.01182343	0.01919548	14.96299065	0.01111697	0.02553839	0.01946246	0.03487356	21.48540706	0.00736936	0.00895189	0.01736644	0.03808513	0.03845442	0.03836984	0.01058173	0.00925382	0.00498465	0.05030874	0.00815647	0.01451833	0.02669034	0.00469033	0.03432689	0.04692036	0.04613229	0.00862929	0.05348303	0.05114618	6.28387213	0.00512660	0.03515390	0.00179779	0.00994103	0.02093598	0.00948805	0.01617678	0.00492055	0.05921191	49.40738248	0.01059297	0.03194428	0.01386071	0.01539400	0.00931113	0.14898264	0.07294418	0.02225781	0.03160210	0.01914345	0.07079122	0.02890850	0.01172702	5.47184815	0.01280132	0.05884991	0.00462563	0.00964063	0.05191826	0.09004553	0.04336556	0.05322017	0.02868451	0.01815448	0.01005920	23.01067066	0.03126459	0.01922875	0.01438768	13.17021592	0.00975490	0.03043387	0.02302317	0.03742669	0.01519201	0.02893577	0.00828379	0.02412874	0.02254747	0.00838605	0.04904233	0.01825679	0.05911523	0.03879329	0.03195519	0.00635356	0.02424167	0.01891881	6.88061205	0.02217433	13.89116380	0.04719545	0.03617609
5	6	0.01812776	0.00518281	0.00654060	0.07546364	0.03819237	0.06814387	0.00596664	0.00822843	0.01179304	0.01887031	0.00272189	0.01063020	0.02454726	0.01893171	0.03427373	0.00945807	0.00728911	0.00865119	0.01663978	0.03617114	0.03718328	0.03839304	0.01008002	0.00900332	0.00470056	0.04819500	0.00777059	0.01394653	0.02580541	0.00449537	0.03374735	0.04595584	0.04368058	0.00832343	0.05168792	0.04865687	0.01407344	0.00511375	0.03390329	0.00169465	0.00951617	0.01988178	0.00912737	0.01542305	0.00469206	0.05770955	0.01400580	0.01006425	0.03097906	0.01325879	0.01461890	0.00913733	0.14347473	0.06931742	0.02202536	0.03076383	0.01818768	0.07033639	0.02810584	0.01108300	0.00823073	0.01206040	0.05766106	0.00441643	0.00957620	0.05039438	2.52692143	0.04184409	0.05109839	0.02724864	0.01738493	0.00947280	0.00527756	0.02990059	0.01933697	0.01357733	0.00798450	0.00930712	0.02902578	0.02179552	0.03757102	0.01438820	0.02765984	0.00795916	250.64246704	0.02130763	0.00810668	0.04648476	0.01802325	0.05680503	0.03744840	0.03070794	0.00619068	0.02297390	0.01831536	0.00807237	0.02197200	0.00428137	0.04449904	0.03510906
6	7	0.01822560	0.00512677	0.00650858	0.07704455	0.03715967	0.06941112	0.00592670	0.00780624	0.01130178	0.01902323	0.00270603	0.01073298	0.02479605	0.01867073	0.03449648	0.00957399	0.00742630	0.00885599	0.01684779	0.03661603	0.03718633	0.03706783	0.01025278	0.00912758	0.00479283	0.04931500	0.00781598	0.01374891	0.02569464	0.00458075	0.03461027	0.04588113	0.04420832	0.00837496	0.05103006	0.04921552	0.01386998	0.00506977	0.03414031	0.00166860	0.00975859	0.01995864	0.00927010	0.01578169	7.64473761	0.05842851	0.01415034	0.01012746	0.03086431	0.01356145	0.01470357	0.00884695	0.14918066	0.07124069	0.02193550	0.03175059	0.01835809	0.07156310	0.02835740	0.01103755	0.00812288	0.01255156	0.05669842	0.00439959	0.00930944	0.04978755	0.08706730	0.04192856	0.05150796	0.02757211	0.01773466	0.00962193	0.00538268	0.03024022	0.01836189	0.01393119	0.00805155	0.00990890	0.02911493	0.02197716	0.03611239	0.01435301	0.02801267	0.00798413	0.02381176	0.02192034	0.00819971	0.04691939	0.01743407	0.06083839	0.03789026	0.03202513	0.00633839	0.02331272	0.01811092	0.00816511	0.02193517	0.00420587	0.04478397	0.03601038
7	8	21.06149967	0.00511641	0.00668588	0.07831216	0.03869858	0.06915693	0.00612932	0.00812368	0.01167542	0.01878292	0.00274275	0.01094964	0.02579222	0.01940575	0.03427747	0.00945233	0.00723654	0.00877863	0.01722305	0.03703521	0.03824821	0.03775356	0.01031576	0.00913389	0.00497079	0.04933437	0.00816276	0.01435765	0.02659589	0.00464120	0.03373546	0.04621123	0.04487151	4.35640471	0.05427048	0.05064781	0.01404607	0.00501410	0.03489372	0.00176715	0.00988212	0.02050502	0.00941110	0.01563554	0.00489551	0.05884979	0.01453060	0.01060955	0.03168190	0.01359686	0.01506570	0.00936248	0.14849766	0.07234171	0.02183994	0.03103971	0.01906527	0.07025134	0.02854685	0.01160797	0.00856543	0.01260400	0.05893541	0.00456887	0.00972410	0.05069565	0.08955161	0.04229569	0.05236621	0.02847088	0.01779797	0.00997802	0.00537961	0.03122483	0.01914520	0.01412439	0.00818667	0.00973298	0.02992383	0.02273021	0.03722896	0.01512736	0.02826940	0.00819061	0.02407263	11.61253495	0.00827044	0.04889998	0.01801830	0.05779683	0.03806174	0.03188134	0.00624671	0.02475891	4.25184458	0.00845038	0.02191311	0.00433691	0.04685815	0.03602978
8	9	0.01715780	0.00483094	0.00620848	0.07265221	0.03578620	0.06454437	0.00563887	0.00743095	0.01079139	0.01755215	0.00255364	0.01008667	0.02309750	0.01761891	0.03235500	0.00895492	0.00680329	0.00817881	0.01588667	0.03502590	0.03507613	0.03515428	0.00958399	0.00850898	0.00451376	0.04599574	0.00741281	0.01324522	0.02434777	0.00424494	0.03166231	0.04310222	0.04174786	0.00789069	0.04878042	0.04653213	0.01313760	0.00481243	0.03187928	0.00161695	0.00908793	28.39882892	0.00861900	0.01478916	0.00448060	0.05491096	0.01347562	0.00958674	0.02914577	0.01269563	0.01383187	0.00838128	0.13805726	0.06684464	0.02081487	0.02904438	0.01751465	0.06526257	0.02660763	0.01061206	0.00778444	0.01165613	0.05405509	0.00422628	0.00883381	0.04766156	0.08338113	0.03956470	0.04917319	0.02577132	0.01648423	0.00907370	0.00493546	0.02832530	0.01740968	0.01306009	0.00742634	0.00895606	0.02786018	0.02091809	0.03416022	0.01376794	0.02623879	0.00759464	0.02214754	0.02052340	0.00767429	0.04469092	0.01672249	0.05494746	0.03561453	0.02947829	0.00585984	0.02216979	0.01706519	0.00777599	0.02067178	0.00396726	0.04287067	0.03368075
9	10	0.01717875	0.00488576	0.00620507	0.07283805	0.03592020	0.06497911	0.00565588	0.00750009	0.01076740	0.01790165	0.00256370	0.01009219	0.02317424	0.01773032	0.03243618	0.00906284	0.00687029	0.00823825	0.01607179	0.03474529	0.03531390	126.34208437	0.00975816	0.00856911	0.00450511	0.04610504	0.00740989	0.01326402	0.02440679	0.00428275	0.03165170	0.04344740	0.04195017	0.00791955	0.04874567	0.04692874	0.01330387	0.00490155	0.03232624	0.00161642	0.00911417	0.01911921	0.00867920	0.01481763	0.00449601	0.05468020	0.01352306	0.00962238	0.02900137	0.01268071	0.01398396	0.00841394	0.13818334	0.06728261	0.02093620	0.02952970	0.01743298	0.06574155	0.02667122	0.01060880	0.00777444	0.01160645	0.05416707	0.00421749	0.00881241	0.04763140	0.08338193	0.04002616	0.04875152	0.02600475	0.01662966	0.00907724	0.00496422	0.02834094	0.01748047	0.01310387	0.00742114	0.00893691	0.02785907	0.02101887	0.03450804	0.01380674	0.02642015	0.00765599	0.02231781	0.02050019	0.00775785	0.04491494	0.01686168	0.05527415	0.03603894	0.02964731	0.00592101	0.02193633	0.01717738	0.00778541	0.02069941	0.00398289	0.04272612	0.03392422
10	11	0.01869098	15.80938205	18.03960406	0.07861225	0.03920840	0.07079573	0.00621313	0.00822877	8.80317888	0.01904075	7.96930043	18.31042280	0.02554627	0.01952444	0.03507110	0.00963899	4.52516640	0.00894719	0.01734301	0.03783996	0.03845974	0.03811569	0.01047792	0.00919347	0.00500112	0.04989024	0.00812344	0.01448336	0.02638810	0.00471312	0.03436023	0.04728474	0.04625525	0.00857070	0.05344097	0.05132870	0.01422292	0.00509291	0.03527495	0.00178826	0.00993602	0.02071013	0.00948058	0.01613336	0.00489900	0.05934936	0.01482706	4.28257360	0.03187920	0.01389890	0.01528178	0.00929885	0.14979124	0.07305941	0.02211547	0.03159279	0.01926471	0.07159094	0.02885135	0.01155397	0.00863188	0.01268048	0.05862975	18.39661077	0.00966036	0.05136248	0.09076000	0.04335825	0.05330520	0.02862683	0.01809023	0.01004229	0.00541217	0.03109658	0.01912393	28.50501058	0.00810040	0.00984407	0.03021793	0.02292266	0.03759598	0.01519588	0.02894348	0.00825703	0.02422934	0.02254335	0.00836275	0.04933354	0.01813006	0.05926153	0.03868894	0.03204649	0.00634115	0.02415574	0.01881992	0.00845700	0.02221355	0.00440259	0.04696725	0.03642092
11	12	0.01816816	0.00510777	0.00665215	0.07671588	0.03834037	0.06950353	0.00603590	0.00793993	0.01137961	0.01868851	0.00274596	0.01066538	0.02488452	0.01917334	0.03433069	0.00942398	0.00727898	0.00885031	0.01686234	0.03681810	0.03736723	0.03734737	0.01023353	0.00909763	0.00478196	0.04868375	0.00791727	0.01390962	0.02590711	0.00454272	0.03357368	0.04576303	0.04456219	0.00831185	0.05126115	0.04997993	0.01404857	0.00502250	0.03477878	0.00171743	0.00983486	0.02030565	0.00919266	0.01569982	0.00478892	0.05798466	0.01457252	0.01036129	0.03121807	0.01349542	0.01493317	0.00902410	0.14493462	0.07162341	0.02175562	0.03138251	0.01865306	0.07092990	0.02824672	0.01108520	0.00844316	0.01234410	0.05724895	0.00449561	0.00914936	0.05005100	0.08933294	0.04240504	0.05127228	0.02739600	0.01771989	0.00965061	0.00527032	0.03014024	0.01866950	0.01399834	0.00792379	0.00968614	0.02958412	0.02234542	0.03613200	22.29474995	0.02772094	0.00816022	0.02362901	0.02154551	0.00825140	0.04734494	0.01786102	0.05827187	0.03801370	0.03117267	0.00627391	0.02299458	0.01792302	0.00835395	16.36476425	0.00420864	0.04555393	0.03558199
12	13	0.01695687	0.00476933	0.00612422	0.07168284	0.03539125	124.85207535	0.00555369	0.00734691	0.01063479	0.01761973	0.00252819	0.00989780	0.02286097	0.01749806	0.03224139	0.00885504	0.00679401	0.00810932	0.01569802	0.03415194	0.03501838	0.03447254	0.00951530	0.00840138	0.00442792	0.04544875	0.00730571	0.01304330	0.02387009	0.00420739	0.03137458	0.04284762	0.04185233	0.00778795	0.04803492	0.04627934	0.01306991	0.00476255	0.03177049	0.00158921	0.00901168	0.01871157	0.00857998	0.01461135	0.00442714	0.05406871	0.01331382	0.00945577	0.02867336	0.01251850	0.01376669	0.00829748	0.13780005	0.06642168	0.02044248	0.02909052	0.01718158	0.06539339	0.02620615	0.01045154	0.00764406	0.01144668	0.05350506	0.00415571	0.00864759	0.04676084	0.08247074	0.03936713	0.04797570	0.02565665	0.01632144	0.00896023	0.00492075	0.02787474	0.01715114	0.01288218	0.00728105	0.00886705	0.02737840	0.02071127	0.03403324	0.01353902	0.02598535	0.00749978	0.02196598	0.02029408	0.00766684	0.04435041	0.01656914	0.05451437	0.03554668	0.02947973	0.00585546	0.02163380	0.01684976	0.00764757	0.02049158	0.00392700	0.04236394	0.03335171
13	14	0.01741339	0.00497704	0.00631787	0.07368008	0.03656048	0.06578289	0.00571589	0.00756480	0.01091882	0.01826208	0.00260104	0.01018831	0.02356106	0.01797704	0.03296125	0.00931871	0.00697187	0.00834995	0.01624541	0.03545801	0.03572925	0.03572319	0.00985495	0.00872765	0.00455212	0.04675003	0.00749534	0.01343008	0.02473763	0.00432751	0.03223841	0.04395652	0.04271370	0.00805259	0.04933769	0.04739123	0.01356994	0.00505735	0.03248707	0.00164410	0.00919179	0.01935562	0.00882023	0.01513298	0.00456416	0.05532953	0.01373585	0.00978258	0.02956337	0.01291807	0.01420659	0.00860192	0.14136162	0.06794578	0.02150158	0.03027749	0.01760224	0.06640911	0.02712938	0.01074059	0.00786333	0.01176357	0.05493159	0.00427494	0.00891424	0.04798725	0.08474150	0.04091860	0.04967124	0.02629864	0.01680609	0.00929740	0.00501504	0.02869150	0.01779457	0.01332135	0.00750942	0.00911524	0.02823549	0.02133423	0.03481503	0.01402557	0.02675772	0.00779699	0.02256151	0.02069121	0.00789469	0.04536024	0.01708513	0.05565589	0.03665126	0.02997285	40.50770813	0.02249246	0.01736998	0.00790887	0.02103009	0.00406102	0.04357616	0.03455454
