7.160716e-03,6.328138e-03,4.863425e-06,5.465698e-03,3.269789e-02,7.018135e-10,4.048632e-05,5.438029e-02,2.347713e-06,3.674686e-07,2.505164e-02,1.835199e-19,3.073682e-13,5.886898e-02,4.111082e-02,8.292426e-02,1.895368e-02,3.994488e-07,3.188385e-03,8.450030e-02,7.395571e-03,3.341377e-06,9.606882e-02,6.221825e-05,4.488095e-02,1.957692e-02,6.016817e-02,1.836356e-02,3.864867e-02,3.345299e-02,1.445088e-05,7.755588e-03,2.273283e-03,6.727827e-05,9.424319e-03,4.628130e-06,5.156479e-02,2.088757e-02,4.947033e-06,2.982379e-03,2.613180e-02,4.894491e-08,5.458460e-02,3.673307e-05,2.911614e-03,2.138371e-02,4.044471e-04,2.992593e-02,8.150033e-04,1.519004e-07
1.620946e-04,2.932189e-02,5.724145e-07,1.568720e-02,9.579774e-03,2.854515e-02,6.970054e-03,9.781432e-03,5.608519e-03,2.838742e-02,1.028538e-02,1.333544e-02,9.423823e-03,1.718014e-02,3.083612e-03,5.851519e-02,1.190391e-02,3.544785e-02,1.843630e-21,5.200867e-04,5.643967e-02,1.600370e-01,1.540434e-23,8.206970e-03,4.188286e-02,6.770345e-02,2.936038e-04,4.504707e-02,1.829389e-03,1.843146e-09,4.639450e-05,3.624927e-02,7.951100e-07,5.076760e-02,3.469941e-02,4.183071e-02,1.996410e-03,6.143105e-09,5.894554e-02,1.139686e-05,4.216060e-02,1.791665e-02,5.673937e-04,6.400074e-02,1.703750e-02,1.585204e-02,2.207713e-03,9.523564e-03,3.404877e-02,3.676402e-02
2.327147e-02,8.240431e-03,1.395963e-11,5.200639e-03,2.874972e-02,4.160293e-02,2.451554e-02,2.752281e-02,3.666084e-02,1.296110e-03,2.609183e-02,6.102551e-03,2.983606e-06,4.644923e-02,1.535137e-04,4.122098e-02,1.038150e-03,1.674123e-02,1.178433e-07,1.384563e-03,1.417127e-02,2.948182e-02,2.890109e-02,1.075718e-02,4.625667e-05,3.808656e-05,5.428262e-04,3.062793e-02,5.221181e-02,3.129884e-02,2.250858e-02,7.843542e-02,1.367310e-01,5.717040e-02,6.589871e-02,1.387982e-02,4.935748e-02,7.757992e-02,8.024165e-04,2.610941e-04,3.797662e-02,2.813864e-02,2.880839e-02,3.890987e-02,1.778898e-03,8.877266e-03,6.384539e-08,5.735751e-09,4.545346e-03,2.358308e-02
1.265920e-07,4.488560e-02,6.977839e-04,1.774844e-23,1.299392e-02,2.888704e-02,6.344638e-06,3.122886e-05,9.818239e-05,1.414857e-02,6.991830e-02,1.783601e-02,7.691695e-06,7.985747e-02,1.114108e-01,6.378906e-03,5.227507e-02,5.771715e-08,3.749247e-11,1.745171e-02,1.391381e-03,2.078036e-05,2.185476e-02,4.558964e-03,6.005892e-09,4.374267e-02,2.241565e-09,3.646428e-04,1.215868e-01,1.494221e-05,4.482742e-02,7.828834e-02,7.339259e-04,2.444161e-02,2.446438e-02,1.968160e-03,2.864738e-02,5.292874e-03,1.606228e-07,9.729757e-02,3.046874e-08,2.094978e-02,6.547910e-09,2.279326e-02,2.401836e-04,1.720835e-02,4.448344e-05,4.880338e-09,3.176768e-05,1.074867e-01
7.971691e-02,7.867182e-02,2.321065e-04,2.056490e-02,3.230738e-02,1.880649e-02,4.658128e-02,1.860893e-02,1.057680e-02,7.007984e-02,5.091601e-02,4.636756e-03,8.121510e-02,1.884618e-01,1.036210e-01,1.324898e-01,8.182357e-02,4.634937e-05,8.298656e-07,1.942276e-02,1.348656e-02,1.993891e-05,3.415557e-02,3.358567e-04,7.420192e-02,9.981286e-03,1.093900e-02,2.405641e-02,1.161726e-04,9.375012e-02,5.164957e-03,4.082770e-03,6.337663e-02,8.942939e-02,5.609326e-02,4.676592e-02,1.599346e-06,1.887314e-02,2.231502e-01,4.154346e-05,7.146673e-02,6.638942e-02,4.456487e-03,3.297938e-02,7.567178e-02,1.094430e-01,4.044528e-02,6.931022e-02,9.842776e-05,1.133954e-02
1.154053e-01,3.281897e-02,2.058878e-01,1.159775e-01,3.525324e-02,2.073620e-02,9.373864e-03,6.899096e-05,2.114890e-01,1.172176e-01,5.622805e-02,5.595678e-02,9.604381e-02,1.889547e-02,7.893184e-02,2.568241e-01,1.364360e-03,1.370234e-01,3.543013e-02,5.303921e-02,8.009137e-02,1.040094e-01,7.665182e-03,1.458308e-01,6.516579e-02,3.409534e-02,1.388317e-02,1.441820e-02,1.684055e-02,6.428750e-02,1.033359e-01,6.539152e-02,4.089142e-03,5.664659e-03,7.095814e-02,7.394937e-03,1.999527e-01,3.926484e-02,6.366218e-03,5.660499e-02,1.372859e-02,1.370700e-02,5.422307e-02,6.807959e-03,6.584233e-02,3.167410e-03,3.980289e-02,2.473876e-05,2.189309e-02,1.737520e-01
1.039139e-02,9.481324e-19,8.974945e-01,1.401007e-19,2.281799e-11,5.674044e-02,2.381978e-07,6.265060e-02,1.587018e-09,7.886959e-01,3.038020e-08,3.735951e-02,3.078992e-01,1.961531e-02,4.542763e-02,4.705154e-01,1.274132e-01,6.149412e-05,1.275919e-01,3.856629e-04,7.122677e-03,9.842231e-05,6.579496e-02,4.148526e-10,2.069167e-01,5.196073e-02,1.501781e-02,1.965450e-01,1.329684e-02,2.318215e-01,1.790817e-02,5.056480e-03,1.481755e-02,3.929976e-03,1.695301e-01,1.104158e-13,4.572605e-02,2.880496e-03,5.785803e-06,3.151216e-09,3.316242e-15,2.849233e-02,5.225225e-10,1.457638e-05,7.967335e-02,3.724287e-02,2.181899e-01,1.973644e-02,8.560805e-02,6.420614e-02
2.415820e-07,4.299458e-02,5.547233e-03,3.843276e-02,8.703782e-02,2.309953e-02,5.578905e-12,4.730233e-04,8.259039e-02,1.868061e-02,1.149269e-02,4.569370e-23,3.007678e-09,4.611094e-03,4.703238e-02,1.162509e-07,9.670702e-03,4.269922e-02,1.770303e-09,1.557153e-03,4.218479e-02,3.550253e-02,3.887439e-24,1.607277e-02,1.230627e-02,2.019220e-09,2.397548e-02,3.263117e-02,3.741730e-03,1.178502e-06,1.158258e-02,4.577190e-02,4.797232e-05,4.758257e-06,4.509807e-12,7.883905e-12,1.103782e-02,9.918899e-02,3.481600e-07,1.361157e-02,3.119047e-02,2.088676e-02,4.951755e-02,4.673884e-04,3.541846e-03,7.564654e-02,1.779159e-02,1.057480e-04,1.383416e-02,3.976990e-02
4.573429e-03,6.205057e-02,2.414560e-07,1.151910e-02,1.852074e-03,2.913287e-02,4.311659e-02,7.793595e-02,8.411069e-02,9.047933e-03,1.322313e-04,5.521403e-03,1.995807e-06,1.206606e-02,9.309960e-03,2.235021e-03,2.113567e-02,6.767710e-02,2.145255e-02,2.409510e-05,4.377260e-02,1.152629e-01,1.220300e-07,1.220923e-01,9.213266e-02,6.041687e-02,4.026833e-02,1.139952e-02,6.917737e-02,2.089063e-02,4.744686e-02,1.534914e-06,5.313809e-03,2.198163e-14,1.620885e-06,3.382238e-02,2.931932e-02,4.490651e-02,1.763049e-04,4.992481e-02,1.017947e-02,5.682466e-04,2.335745e-04,2.689680e-02,3.996196e-02,1.384897e-13,2.480344e-02,7.004891e-02,7.194880e-03,3.271617e-02
1.685815e-02,2.895903e-02,6.132783e-06,1.548733e-06,3.626535e-02,2.999073e-02,2.679532e-04,6.142145e-02,2.290508e-02,5.858127e-03,1.243043e-01,3.257203e-02,1.180788e-02,5.176559e-02,5.227394e-02,1.119727e-01,5.487649e-02,3.655715e-02,1.822408e-02,2.529318e-03,6.518460e-02,3.388699e-02,2.016535e-02,1.878162e-02,1.537979e-05,3.709905e-05,8.057788e-02,3.589449e-03,4.164552e-02,3.343055e-02,3.412766e-06,3.181490e-04,1.296491e-07,5.746282e-02,1.321706e-02,2.059040e-07,4.077560e-02,1.116429e-01,8.052858e-02,4.194476e-02,1.057253e-03,3.125591e-02,2.790358e-11,2.947956e-06,2.124212e-07,7.605816e-02,3.806934e-04,1.683105e-02,5.503126e-04,3.623207e-07
