7.037686e-02,9.177573e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.075215e-01,1.781240e-01,2.992572e-02,0.000000e+00,2.904000e-01,0.000000e+00,0.000000e+00,5.689028e-02,1.633275e-01,1.174961e-02,2.496793e-02,0.000000e+00,9.859916e-02,4.329991e-01,0.000000e+00
0.000000e+00,1.816326e-01,3.686830e-01,5.074608e-02,1.776001e-01,0.000000e+00,0.000000e+00,2.849395e-01,3.666726e-02,3.316138e-01,1.379400e-01,1.060976e-01,1.014626e-01,0.000000e+00,0.000000e+00,7.313770e-02,3.398187e-01,2.145400e-01,0.000000e+00,1.976608e-01
2.082653e-01,1.210431e-01,2.887536e-01,5.844269e-03,0.000000e+00,0.000000e+00,1.745931e-01,6.692963e-02,1.411906e-01,1.764634e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.435811e-02,3.056960e-03,0.000000e+00
0.000000e+00,3.208571e-01,1.524005e-01,2.196446e-01,3.322930e-03,0.000000e+00,2.552807e-01,1.242967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.093576e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.677972e-02,0.000000e+00,5.260617e-01,0.000000e+00
0.000000e+00,0.000000e+00,3.464701e-01,0.000000e+00,1.943290e+00,1.352231e+00,0.000000e+00,2.518932e+00,7.868941e-02,2.417807e+00,1.283215e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.769388e+00,0.000000e+00,8.558629e-01,0.000000e+00,1.299311e+00,1.544776e+00
0.000000e+00,5.186576e-01,7.587462e-01,3.476098e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.154348e-01,3.210114e-01,3.177307e+00,0.000000e+00,0.000000e+00,1.719408e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.624485e-01,0.000000e+00,2.406132e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.131958e-01,5.475748e-01,4.506017e-02,1.165312e-01,0.000000e+00,2.855194e-01,0.000000e+00,7.800333e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.667793e-01,2.703800e-02,1.694306e-01,2.217577e-01,0.000000e+00,1.197904e-01,1.602583e-01,0.000000e+00,0.000000e+00,3.331911e-01,0.000000e+00,5.073884e-01,9.822717e-02,0.000000e+00,0.000000e+00,6.653209e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.250514e-01
6.530381e-02,0.000000e+00,5.850993e-03,1.693359e-01,0.000000e+00,8.947600e-02,6.466323e-02,1.480582e-01,0.000000e+00,0.000000e+00,1.840486e-01,1.808867e-01,4.524939e-02,1.904442e-02,9.068411e-02,0.000000e+00,6.604532e-02,0.000000e+00,8.294969e-02,1.631486e-01
0.000000e+00,9.193934e-02,1.152382e-01,2.338796e-01,0.000000e+00,1.959290e-01,0.000000e+00,0.000000e+00,4.324681e-01,3.275681e-01,2.681524e-01,1.807357e-01,0.000000e+00,2.450918e-01,4.954281e-01,4.428634e-02,0.000000e+00,7.112484e-03,3.571319e-01,0.000000e+00
0.000000e+00,9.160148e-01,0.000000e+00,8.975861e-01,0.000000e+00,0.000000e+00,1.869492e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.927490e+00,0.000000e+00,5.663454e-01,0.000000e+00,5.803746e-01,0.000000e+00,1.173377e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,3.486374e-01,2.177599e-01,0.000000e+00,1.333624e-01,1.064772e-01,0.000000e+00,7.477746e-02,0.000000e+00,9.295511e-02,1.738665e-02,7.490092e-02,0.000000e+00,2.325157e-01,1.478283e-01,0.000000e+00,0.000000e+00,1.428077e-01,7.124874e-02
0.000000e+00,0.000000e+00,2.296466e-01,2.684335e-02,0.000000e+00,0.000000e+00,4.162662e-01,2.152312e-01,0.000000e+00,4.199554e-01,1.537204e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.167522e-01,0.000000e+00,0.000000e+00,3.633382e-02,0.000000e+00
0.000000e+00,2.347888e-01,1.493718e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.707614e-01,2.845296e-01,0.000000e+00,3.016967e-01,2.996636e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.782631e-01,0.000000e+00,3.689877e-01,6.605316e-02
0.000000e+00,0.000000e+00,0.000000e+00,5.023735e-01,0.000000e+00,0.000000e+00,1.324975e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.553914e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.898931e-01,2.962934e-01,2.911870e-01,1.763651e-01,1.251103e-01,0.000000e+00
4.869159e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.236505e-02,0.000000e+00,3.850964e-02,4.986392e-01,0.000000e+00,6.399363e-01,0.000000e+00,5.401233e-01,0.000000e+00,0.000000e+00,4.373078e-01,0.000000e+00,1.072675e-01,0.000000e+00,9.216435e-01,0.000000e+00
0.000000e+00,4.784112e-01,5.522871e-01,1.520469e+00,0.000000e+00,0.000000e+00,7.393916e-02,5.716635e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.819180e-01,0.000000e+00,5.972301e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.003988e-01,0.000000e+00
5.474305e-01,1.301041e-01,0.000000e+00,6.007863e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.794062e-01,0.000000e+00,0.000000e+00,4.292585e-01,1.527721e+00,0.000000e+00,3.315187e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.198417e-01,0.000000e+00,0.000000e+00
2.283681e+00,0.000000e+00,1.829462e-01,1.167632e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.312051e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.965381e+00,1.090212e-03
0.000000e+00,0.000000e+00,0.000000e+00,1.210470e+01,0.000000e+00,1.489883e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.340566e-01,0.000000e+00,1.134922e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.283578e-01,0.000000e+00,0.000000e+00,3.271470e+00,0.000000e+00,0.000000e+00,8.935280e-01,0.000000e+00,4.015001e-01,0.000000e+00,5.482556e-01,2.104472e+00,2.821103e-01,0.000000e+00,0.000000e+00,2.006895e+00,0.000000e+00,0.000000e+00,5.919284e-01,7.362677e-02
4.432178e+00,0.000000e+00,0.000000e+00,4.161622e+00,0.000000e+00,0.000000e+00,2.407920e-01,1.348832e-03,2.384872e+00,8.357542e-01,0.000000e+00,2.128093e+00,1.521218e+00,5.025215e-01,0.000000e+00,7.719037e-01,1.283506e-02,2.972098e-01,0.000000e+00,2.114526e-01
3.018211e-02,0.000000e+00,1.115621e-01,0.000000e+00,4.905758e-02,0.000000e+00,1.633769e-01,5.845393e-01,0.000000e+00,1.538907e-02,4.399347e-02,3.762522e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.374594e-02,0.000000e+00,5.565801e-02,0.000000e+00,6.933415e-02
2.414237e-02,2.588745e-02,1.687991e-01,0.000000e+00,1.428429e+00,0.000000e+00,6.990592e-01,0.000000e+00,0.000000e+00,1.571940e+00,1.557377e+00,0.000000e+00,1.466243e+00,8.970373e-01,0.000000e+00,4.079197e-01,1.880770e+00,6.753060e-02,0.000000e+00,2.575958e-01
1.940885e-01,3.722924e-01,4.319578e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.656560e-02,0.000000e+00,2.908637e-01,2.279589e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.904051e-02,0.000000e+00
0.000000e+00,1.823867e-01,8.217790e-02,0.000000e+00,8.051049e-02,0.000000e+00,0.000000e+00,3.906663e-01,0.000000e+00,9.268508e-02,9.364047e-02,1.040803e-01,0.000000e+00,0.000000e+00,9.787713e-02,1.422181e-02,1.060700e-01,6.633843e-02,5.451845e-02,0.000000e+00
3.438760e-01,3.710539e-01,0.000000e+00,6.908359e-01,6.758996e-01,6.940106e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.392109e-01,0.000000e+00,2.352007e+00,0.000000e+00,8.479205e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.243021e-01,0.000000e+00
0.000000e+00,1.090378e-01,1.180457e-01,0.000000e+00,7.745632e-03,2.669782e-02,3.647803e-02,2.793774e-01,0.000000e+00,4.163604e-02,4.061749e-02,1.074967e-01,2.821173e-02,2.535439e-01,1.360819e-01,1.494706e-01,0.000000e+00,0.000000e+00,9.524372e-02,0.000000e+00
0.000000e+00,0.000000e+00,1.161344e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.208544e-01,4.973169e-01,2.501069e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.006662e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.221732e+00,0.000000e+00,1.185709e+00,0.000000e+00
0.000000e+00,4.000486e-01,1.696995e-01,1.179108e-02,0.000000e+00,1.621023e-01,4.450732e-02,0.000000e+00,0.000000e+00,3.745013e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.302141e-01,0.000000e+00
0.000000e+00,1.781896e-02,1.229719e-01,1.967017e-01,0.000000e+00,1.247768e-01,2.250701e-01,1.806919e-01,7.569029e-02,5.018987e-02,0.000000e+00,0.000000e+00,6.801653e-02,7.987048e-02,0.000000e+00,0.000000e+00,1.919620e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,5.624652e-02,4.775168e-01,0.000000e+00,4.243875e+00,0.000000e+00,2.705412e-01,0.000000e+00,1.350025e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.592944e+00,0.000000e+00,2.750876e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
